20180215012414,156,4,144,80
20180215012516,156,4,144,80
20180215012618,156,4,144,80
20180215012719,156,4,144,80
20180215012821,156,4,144,80
20180215012922,156,4,144,80
20180215013024,156,4,144,80
20180215013125,156,4,144,80
20180215013227,156,4,144,80
20180215013328,156,4,144,80
20180215013430,156,4,144,80
20180215013531,156,4,144,80
20180215013633,156,4,144,80
20180215013734,156,4,144,80
20180215013836,156,4,144,80
20180215013937,156,4,144,80
20180215014039,156,4,144,80
20180215014140,156,4,144,80
20180215014242,156,4,144,80
20180215014343,156,4,144,80
20180215014445,156,4,144,80
20180215014546,156,4,144,80
20180215014648,156,4,144,80
20180215014749,156,4,144,80
20180215014851,156,4,144,80
20180215014952,156,4,144,80
20180215015054,156,4,144,80
20180215015155,156,4,144,80
20180215015256,156,4,144,80
20180215015358,156,4,144,80
20180215015500,156,4,144,80
20180215015601,156,4,144,80
20180215015703,156,4,144,80
20180215015805,156,4,144,80
20180215015907,156,4,144,80
20180215020009,156,4,144,80
20180215020112,156,4,144,80
20180215020213,156,4,144,80
20180215020315,156,4,144,80
20180215020417,156,4,144,80
20180215020518,156,4,144,80
20180215020619,156,4,144,80
20180215020721,156,4,144,80
20180215020823,156,4,144,80
20180215020924,156,4,144,80
20180215021026,156,4,144,80
20180215021127,156,4,144,80
20180215021229,156,4,144,80
20180215021330,156,4,144,80
20180215021432,156,4,144,80
20180215021533,156,4,144,80
20180215021635,156,4,144,80
20180215021736,156,4,144,80
20180215021837,156,4,144,80
20180215021939,156,4,144,80
20180215022041,156,4,144,80
20180215022142,156,4,144,80
20180215022244,156,4,144,80
20180215022345,156,4,144,80
20180215022447,156,4,144,80
20180215022548,156,4,144,80
20180215022650,156,4,144,80
20180215022751,156,4,144,80
20180215022853,156,4,144,80
20180215022954,156,4,144,80
20180215023056,156,4,144,80
20180215023157,156,4,144,80
20180215023259,156,4,144,80
20180215023400,156,4,144,80
20180215023502,156,4,144,80
20180215023603,156,4,144,80
20180215023705,156,4,144,80
20180215023806,156,4,144,80
20180215023908,156,4,144,80
20180215024009,156,4,144,80
20180215024111,156,4,144,80
20180215024213,156,4,144,80
20180215024314,156,4,144,80
20180215024416,156,4,144,80
20180215024518,156,4,144,80
20180215024619,156,4,144,80
20180215024721,156,4,144,80
